313,1,313,1
313,2,313,none
314,0,314,none
314,1,314,none
314,2,314,none
315,0,315,none
315,1,315,none
315,2,315,none
316,0,316,none
316,1,316,none
316,2,316,none
317,0,317,none
317,1,317,none
317,2,317,none
318,0,318,none
318,1,318,none
318,2,318,none
319,0,319,none
319,1,319,none
319,2,319,none
320,0,320,none
320,1,320,none
320,2,320,none
321,0,321,none
321,1,321,5
321,2,321,none
322,0,322,none
322,1,322,none
322,2,322,none
323,0,323,none
323,1,323,none
323,2,323,none
324,0,324,none
324,1,324,none
324,2,324,none
325,0,325,1
325,1,325,none
325,2,325,none
326,0,326,none
326,1,326,none
326,2,326,none
327,0,327,none
327,1,327,none
327,2,327,none
328,0,328,none
328,1,328,none
328,2,328,none
329,0,329,none
329,1,329,none
329,2,329,none
330,0,330,none
330,1,330,none
330,2,330,none
331,0,331,none
331,1,331,none
331,2,331,none
332,0,332,none
332,1,332,none
332,2,332,none
333,0,333,5
333,1,333,none
333,2,333,none
334,0,334,25
334,1,334,none
334,2,334,none
335,0,335,none
335,1,335,none
335,2,335,none
336,0,336,none
336,1,336,none
336,2,336,none
337,0,337,none
337,1,337,none
337,2,337,1
338,0,338,none
338,1,338,none
338,2,338,none
339,0,339,none
339,1,339,none
339,2,339,none
340,0,340,none
340,1,340,none
340,2,340,none
341,0,341,none
341,1,341,none
341,2,341,none
342,0,342,none
342,1,342,none
342,2,342,none
343,0,343,none
343,1,343,none
343,2,343,none
344,0,344,none
344,1,344,none
344,2,344,none
345,0,345,none
345,1,345,none
345,2,345,none
346,0,346,none
346,1,346,none
346,2,346,none
347,0,347,none
347,1,347,none
347,2,347,none
348,0,348,none
348,1,348,none
348,2,348,none
349,0,349,none
349,1,349,1
349,2,349,none
350,0,350,none
350,1,350,none
350,2,350,none
351,0,351,none
351,1,351,none
351,2,351,none
352,0,352,none
352,1,352,none
352,2,352,none
353,0,353,none
353,1,353,none
353,2,353,none
354,0,354,none
354,1,354,none
354,2,354,none
355,0,355,none
355,1,355,none
355,2,355,none
356,0,356,none
356,1,356,none
356,2,356,none
357,0,357,none
357,1,357,none
357,2,357,none
358,0,358,none
358,1,358,none
358,2,358,none
359,0,359,none
359,1,359,none
359,2,359,none
360,0,360,none
360,1,360,none
360,2,360,none
361,0,361,1
361,1,361,none
361,2,361,none
362,0,362,none
362,1,362,none
362,2,362,none
363,0,363,31
363,1,363,none
363,2,363,none
364,0,364,none
364,1,364,none
364,2,364,none
365,0,365,none
365,1,365,none
365,2,365,none
366,0,366,none
366,1,366,none
366,2,366,1
367,0,367,none
367,1,367,none
367,2,367,none
368,0,368,none
368,1,368,none
368,2,368,none
369,0,369,none
369,1,369,none
369,2,369,none
370,0,370,none
370,1,370,none
370,2,370,none
371,0,371,none
371,1,371,none
371,2,371,none
372,0,372,none
372,1,372,none
372,2,372,none
373,0,373,none
373,1,373,none
373,2,373,1
374,0,374,none
374,1,374,none
374,2,374,none
375,0,375,none
375,1,375,none
375,2,375,none
376,0,376,none
376,1,376,none
376,2,376,none
377,0,377,none
377,1,377,none
377,2,377,none
378,0,378,none
378,1,378,1
378,2,378,none
379,0,379,none
379,1,379,none
379,2,379,none
380,0,380,none
380,1,380,none
380,2,380,none
381,0,381,none
381,1,381,none
381,2,381,none
382,0,382,none
382,1,382,none
382,2,382,none
383,0,383,none
383,1,383,none
383,2,383,none
384,0,384,none
384,1,384,none
384,2,384,none
385,0,385,none
385,1,385,none
385,2,385,none
386,0,386,none
386,1,386,5
386,2,386,none
387,0,387,none
387,1,387,none
387,2,387,none
388,0,388,none
388,1,388,none
388,2,388,none
389,0,389,none
389,1,389,none
389,2,389,none
390,0,390,1
390,1,390,none
390,2,390,none
391,0,391,none
391,1,391,none
391,2,391,none
392,0,392,none
392,1,392,none
392,2,392,none
393,0,393,none
393,1,393,none
393,2,393,none
394,0,394,none
394,1,394,none
394,2,394,none
395,0,395,none
395,1,395,none
395,2,395,none
396,0,396,none
396,1,396,none
396,2,396,none
397,0,397,none
397,1,397,none
397,2,397,none
398,0,398,5
398,1,398,none
398,2,398,none
399,0,399,none
399,1,399,none
399,2,399,none
